frame,player_r_x,player_r_y,player_l_x,player_l_y
frame_629,1277.0,876.0,1157.0,900.0
frame_630,1272.0,874.0,1157.0,900.0
frame_631,1264.0,873.0,1157.0,900.0
frame_632,1254.0,872.0,1157.0,900.0
frame_633,1254.0,872.0,1157.0,900.0
frame_634,1253.0,872.0,1157.0,900.0
frame_635,1253.0,872.0,1157.0,900.0
frame_636,1253.0,872.0,1157.0,900.0
frame_637,1253.0,872.0,1157.0,900.0
frame_638,1253.0,872.0,1157.0,900.0
frame_639,1253.0,872.0,1160.0,890.0
frame_640,1253.0,872.0,1160.0,890.0
frame_641,1253.0,872.0,1160.0,890.0
frame_642,1253.0,872.0,1160.0,890.0
frame_643,1253.0,872.0,1160.0,890.0
frame_644,1253.0,872.0,1160.0,890.0
frame_645,1253.0,872.0,1160.0,890.0
frame_646,1253.0,872.0,1161.0,892.0
frame_647,1253.0,872.0,1161.0,890.0
frame_648,1253.0,872.0,1166.0,884.0
frame_649,1253.0,872.0,1166.0,884.0
frame_650,1253.0,872.0,1168.0,881.0
frame_651,1253.0,872.0,1169.0,880.0
frame_652,1253.0,872.0,1172.0,880.0
frame_653,1253.0,872.0,1172.0,880.0
frame_654,1253.0,872.0,1176.0,880.0
frame_655,1253.0,872.0,1181.0,876.0
frame_656,1253.0,872.0,1181.0,876.0
frame_657,1253.0,872.0,1181.0,876.0
frame_658,1253.0,872.0,1181.0,876.0
frame_659,1253.0,872.0,1181.0,876.0
frame_660,1253.0,872.0,1181.0,876.0
frame_661,1253.0,872.0,1181.0,876.0
frame_662,1253.0,872.0,1181.0,876.0
frame_663,1253.0,872.0,1181.0,876.0
frame_664,1253.0,872.0,1181.0,876.0
frame_665,1253.0,872.0,1181.0,876.0
frame_666,1253.0,872.0,1181.0,876.0
frame_667,1253.0,872.0,1181.0,876.0
frame_668,1253.0,872.0,1181.0,876.0
frame_669,1253.0,872.0,1181.0,876.0
frame_670,1253.0,872.0,1181.0,876.0
frame_671,1253.0,872.0,1181.0,876.0
frame_672,1253.0,872.0,1181.0,876.0
frame_673,1253.0,872.0,1181.0,876.0
frame_674,1253.0,872.0,1181.0,876.0
frame_675,1253.0,872.0,1181.0,876.0
frame_676,1253.0,872.0,1181.0,876.0
frame_677,1253.0,872.0,1181.0,876.0
frame_678,1253.0,872.0,1181.0,876.0
frame_679,1253.0,872.0,1181.0,876.0
frame_680,1253.0,872.0,1181.0,876.0
frame_681,1253.0,872.0,1181.0,876.0
frame_682,1253.0,872.0,1181.0,876.0
frame_683,1253.0,872.0,1181.0,876.0
frame_684,1253.0,872.0,1181.0,876.0
frame_685,1253.0,872.0,1181.0,876.0
frame_686,1253.0,872.0,1178.0,876.0
frame_687,1253.0,872.0,1177.0,876.0
frame_688,1253.0,872.0,1177.0,876.0
