frame,player_r_x,player_r_y,player_l_x,player_l_y
frame_646,524.0,841.0,416.0,793.0
frame_647,546.0,841.0,428.0,804.0
frame_648,558.0,840.0,428.0,804.0
frame_649,596.0,837.0,437.0,797.0
frame_650,598.0,828.0,437.0,797.0
frame_651,604.0,822.0,442.0,797.0
frame_652,632.0,817.0,446.0,797.0
frame_653,653.0,812.0,452.0,797.0
frame_654,662.0,813.0,452.0,797.0
frame_655,661.0,814.0,452.0,797.0
frame_656,666.0,822.0,452.0,797.0
frame_657,685.0,825.0,470.0,802.0
frame_658,680.0,829.0,476.0,802.0
frame_659,680.0,829.0,477.0,797.0
frame_660,680.0,829.0,488.0,796.0
frame_661,680.0,829.0,513.0,793.0
frame_662,680.0,829.0,518.0,794.0
frame_663,680.0,829.0,538.0,794.0
frame_664,680.0,829.0,541.0,793.0
frame_665,680.0,828.0,552.0,789.0
frame_666,680.0,828.0,556.0,789.0
frame_667,678.0,824.0,556.0,789.0
frame_668,678.0,824.0,556.0,789.0
frame_669,677.0,822.0,557.0,790.0
frame_670,677.0,817.0,560.0,793.0
frame_671,666.0,806.0,558.0,793.0
frame_672,666.0,806.0,552.0,790.0
frame_673,674.0,790.0,552.0,790.0
frame_674,674.0,790.0,552.0,790.0
frame_675,658.0,780.0,556.0,788.0
frame_676,644.0,777.0,558.0,788.0
frame_677,640.0,773.0,557.0,786.0
frame_678,605.0,762.0,557.0,786.0
frame_679,582.0,756.0,557.0,786.0
frame_680,569.0,761.0,557.0,786.0
frame_681,528.0,756.0,557.0,786.0
frame_682,514.0,754.0,550.0,777.0
frame_683,508.0,754.0,550.0,777.0
frame_684,454.0,757.0,544.0,776.0
frame_685,426.0,756.0,530.0,774.0
frame_686,414.0,749.0,530.0,774.0
frame_687,373.0,749.0,528.0,774.0
frame_688,341.0,745.0,514.0,774.0
frame_689,341.0,745.0,514.0,774.0
frame_690,321.0,750.0,493.0,766.0
frame_691,313.0,756.0,472.0,764.0
frame_692,313.0,756.0,458.0,757.0
frame_693,314.0,757.0,425.0,754.0
frame_694,314.0,757.0,410.0,750.0
frame_695,314.0,757.0,384.0,749.0
frame_696,314.0,757.0,356.0,748.0
frame_697,314.0,757.0,309.0,750.0
frame_698,314.0,757.0,309.0,750.0
frame_699,314.0,757.0,274.0,752.0
frame_700,314.0,757.0,244.0,752.0
frame_701,314.0,757.0,198.0,754.0
frame_702,314.0,757.0,166.0,754.0
frame_703,314.0,757.0,133.0,748.0
frame_704,314.0,757.0,126.0,752.0
frame_705,314.0,757.0,68.0,749.0
frame_706,312.0,756.0,68.0,748.0
frame_707,312.0,756.0,56.0,744.0
frame_708,312.0,756.0,1905.0,16.0
frame_709,312.0,756.0,1905.0,16.0
frame_710,312.0,756.0,1905.0,16.0
frame_711,276.0,752.0,1905.0,16.0
frame_712,286.0,749.0,1905.0,16.0
frame_713,286.0,749.0,1905.0,16.0
frame_714,286.0,749.0,1905.0,16.0
frame_715,284.0,740.0,1905.0,16.0
frame_716,284.0,740.0,1905.0,16.0
frame_717,284.0,738.0,1905.0,16.0
frame_718,268.0,745.0,1905.0,16.0
frame_719,261.0,748.0,1905.0,16.0
frame_720,260.0,748.0,1905.0,16.0
frame_721,258.0,748.0,1905.0,16.0
frame_722,240.0,748.0,1905.0,16.0
frame_723,240.0,748.0,1905.0,16.0
frame_724,233.0,745.0,1905.0,16.0
frame_725,232.0,745.0,1905.0,16.0
frame_726,230.0,744.0,1905.0,16.0
frame_727,209.0,740.0,1905.0,16.0
frame_728,202.0,736.0,1905.0,16.0
frame_729,201.0,733.0,1905.0,16.0
frame_730,180.0,726.0,1905.0,16.0
frame_731,178.0,718.0,1905.0,16.0
frame_732,177.0,720.0,1905.0,16.0
frame_733,172.0,721.0,1905.0,16.0
frame_734,134.0,726.0,1905.0,16.0
frame_735,137.0,713.0,1905.0,16.0
frame_736,124.0,713.0,1905.0,16.0
frame_737,124.0,713.0,1905.0,16.0
frame_738,124.0,713.0,1905.0,16.0
frame_739,124.0,713.0,1905.0,16.0
frame_740,124.0,714.0,1905.0,16.0
frame_741,122.0,722.0,1905.0,16.0
frame_742,117.0,733.0,1905.0,16.0
frame_743,117.0,733.0,1905.0,16.0
frame_744,121.0,729.0,1905.0,16.0
frame_745,116.0,728.0,1905.0,16.0
frame_746,116.0,728.0,1905.0,16.0
frame_747,116.0,728.0,1905.0,16.0
frame_748,116.0,728.0,1905.0,16.0
frame_749,116.0,728.0,1905.0,16.0
frame_750,116.0,728.0,1905.0,16.0
frame_751,116.0,728.0,1905.0,16.0
frame_752,116.0,728.0,1905.0,16.0
frame_753,116.0,728.0,1905.0,16.0
frame_754,116.0,728.0,1905.0,16.0
frame_755,116.0,728.0,1905.0,16.0
frame_756,116.0,728.0,1905.0,16.0
frame_757,116.0,728.0,1905.0,16.0
frame_758,116.0,728.0,1905.0,16.0
frame_759,116.0,728.0,1905.0,16.0
frame_760,116.0,728.0,1905.0,16.0
frame_761,116.0,728.0,1905.0,16.0
frame_762,116.0,728.0,1905.0,16.0
frame_763,116.0,728.0,1905.0,16.0
frame_764,116.0,728.0,1905.0,16.0
frame_765,116.0,728.0,1905.0,16.0
frame_766,116.0,728.0,1905.0,16.0
frame_767,116.0,728.0,1905.0,16.0
frame_768,116.0,728.0,1905.0,16.0
frame_769,116.0,728.0,1905.0,16.0
frame_770,116.0,728.0,1905.0,16.0
frame_771,116.0,728.0,1905.0,16.0
frame_772,116.0,728.0,1905.0,16.0
frame_773,116.0,728.0,1905.0,16.0
frame_774,116.0,728.0,1905.0,16.0
frame_775,116.0,728.0,1905.0,16.0
frame_776,116.0,728.0,1905.0,16.0
frame_777,116.0,728.0,1905.0,16.0
frame_778,116.0,728.0,1905.0,16.0
frame_779,116.0,728.0,1905.0,16.0
frame_780,116.0,728.0,1905.0,16.0
frame_781,116.0,728.0,1905.0,16.0
frame_782,120.0,732.0,1905.0,16.0
frame_783,121.0,732.0,50.0,725.0
frame_784,124.0,732.0,50.0,726.0
frame_785,125.0,732.0,69.0,726.0
frame_786,142.0,732.0,77.0,730.0
frame_787,142.0,732.0,85.0,732.0
frame_788,142.0,732.0,86.0,732.0
frame_789,161.0,748.0,102.0,736.0
frame_790,156.0,730.0,101.0,737.0
frame_791,154.0,733.0,100.0,737.0
frame_792,162.0,734.0,100.0,737.0
frame_793,172.0,734.0,100.0,737.0
frame_794,192.0,736.0,98.0,741.0
frame_795,194.0,737.0,97.0,744.0
frame_796,206.0,742.0,92.0,744.0
frame_797,206.0,742.0,92.0,744.0
frame_798,208.0,742.0,92.0,744.0
frame_799,212.0,742.0,92.0,744.0
frame_800,226.0,742.0,92.0,744.0
frame_801,226.0,742.0,92.0,744.0
frame_500,,,1904.0,14.0
