frame,player_l_x,player_l_y,player_r_x,player_r_y
frame_649,888.0,813.0,916.0,785.0
frame_650,888.0,813.0,916.0,785.0
frame_651,888.0,813.0,921.0,785.0
frame_652,888.0,813.0,922.0,785.0
frame_653,888.0,813.0,926.0,785.0
frame_654,888.0,813.0,926.0,785.0
frame_655,888.0,813.0,932.0,785.0
frame_656,888.0,813.0,933.0,785.0
frame_657,888.0,813.0,929.0,785.0
frame_658,892.0,804.0,929.0,785.0
frame_659,892.0,804.0,928.0,786.0
frame_660,892.0,804.0,928.0,786.0
frame_661,890.0,802.0,929.0,780.0
frame_662,885.0,793.0,929.0,780.0
frame_663,885.0,793.0,925.0,774.0
frame_664,884.0,793.0,925.0,774.0
frame_665,882.0,792.0,924.0,770.0
frame_666,873.0,789.0,924.0,760.0
frame_667,872.0,789.0,924.0,758.0
frame_668,872.0,789.0,909.0,746.0
frame_669,872.0,789.0,909.0,746.0
frame_670,872.0,789.0,905.0,752.0
frame_671,872.0,789.0,904.0,753.0
frame_672,872.0,789.0,904.0,753.0
frame_673,872.0,789.0,882.0,749.0
frame_674,872.0,789.0,882.0,749.0
frame_675,872.0,789.0,882.0,749.0
frame_676,872.0,789.0,880.0,748.0
frame_677,872.0,789.0,872.0,745.0
frame_678,872.0,789.0,840.0,742.0
frame_679,872.0,789.0,841.0,742.0
frame_680,872.0,789.0,845.0,730.0
frame_681,872.0,789.0,844.0,730.0
frame_682,872.0,789.0,842.0,730.0
frame_683,872.0,789.0,840.0,732.0
frame_684,872.0,789.0,838.0,732.0
frame_685,872.0,789.0,838.0,732.0
frame_686,872.0,789.0,838.0,732.0
frame_687,872.0,789.0,841.0,737.0
frame_688,860.0,781.0,841.0,737.0
frame_689,860.0,781.0,841.0,737.0
frame_690,861.0,774.0,838.0,737.0
frame_691,861.0,773.0,838.0,737.0
frame_692,861.0,773.0,838.0,737.0
frame_693,861.0,772.0,838.0,737.0
frame_694,861.0,770.0,838.0,737.0
frame_695,860.0,769.0,838.0,737.0
frame_696,860.0,769.0,1909,8
frame_697,873.0,760.0,838.0,737.0
frame_698,873.0,760.0,838.0,737.0
frame_699,876.0,758.0,838.0,737.0
frame_700,877.0,757.0,838.0,737.0
frame_701,880.0,757.0,838.0,737.0
frame_702,889.0,750.0,838.0,737.0
frame_703,890.0,750.0,838.0,737.0
frame_704,893.0,750.0,838.0,737.0
frame_705,893.0,750.0,838.0,737.0
frame_706,897.0,750.0,838.0,737.0
frame_707,901.0,750.0,838.0,737.0
frame_708,901.0,749.0,838.0,737.0
frame_709,902.0,744.0,838.0,737.0
frame_710,902.0,740.0,841.0,736.0
frame_711,901.0,737.0,841.0,736.0
frame_712,896.0,734.0,844.0,730.0
frame_713,889.0,730.0,844.0,730.0
frame_714,889.0,730.0,846.0,726.0
frame_715,889.0,730.0,846.0,724.0
frame_716,862.0,726.0,849.0,718.0
frame_717,862.0,726.0,852.0,714.0
frame_718,862.0,728.0,852.0,714.0
frame_719,862.0,728.0,854.0,714.0
frame_720,862.0,728.0,861.0,710.0
frame_721,861.0,728.0,864.0,710.0
frame_722,849.0,729.0,864.0,710.0
frame_723,840.0,730.0,868.0,708.0
frame_724,840.0,730.0,870.0,708.0
frame_725,840.0,732.0,880.0,714.0
frame_726,841.0,732.0,885.0,714.0
frame_727,850.0,732.0,893.0,708.0
frame_728,852.0,732.0,904.0,706.0
frame_729,852.0,732.0,913.0,705.0
frame_730,848.0,720.0,913.0,705.0
frame_731,848.0,720.0,909.0,704.0
frame_732,848.0,720.0,909.0,704.0
frame_733,848.0,720.0,909.0,704.0
frame_734,848.0,720.0,909.0,704.0
frame_735,848.0,717.0,906.0,704.0
frame_736,846.0,710.0,906.0,704.0
frame_737,846.0,700.0,906.0,704.0
frame_738,849.0,696.0,906.0,704.0
frame_739,856.0,692.0,906.0,704.0
frame_740,858.0,689.0,906.0,704.0
frame_741,864.0,686.0,906.0,704.0
frame_742,868.0,685.0,906.0,704.0
frame_743,872.0,682.0,906.0,704.0
frame_744,878.0,680.0,906.0,704.0
frame_745,894.0,676.0,906.0,704.0
frame_746,896.0,677.0,906.0,704.0
frame_747,906.0,678.0,906.0,704.0
frame_748,914.0,677.0,906.0,704.0
frame_749,924.0,673.0,906.0,704.0
frame_750,928.0,674.0,906.0,704.0
frame_751,946.0,674.0,912.0,698.0
frame_752,949.0,672.0,914.0,696.0
frame_753,949.0,672.0,914.0,692.0
frame_754,954.0,669.0,914.0,688.0
frame_755,956.0,670.0,925.0,678.0
frame_756,957.0,672.0,928.0,674.0
frame_757,957.0,672.0,933.0,665.0
frame_758,957.0,672.0,942.0,662.0
frame_759,957.0,673.0,946.0,661.0
frame_760,957.0,673.0,952.0,660.0
frame_761,957.0,673.0,968.0,658.0
frame_762,957.0,673.0,968.0,658.0
frame_763,957.0,673.0,976.0,660.0
frame_764,957.0,673.0,985.0,661.0
frame_765,957.0,673.0,989.0,660.0
frame_766,958.0,673.0,990.0,661.0
frame_767,958.0,673.0,998.0,661.0
frame_768,961.0,670.0,1000.0,660.0
frame_769,961.0,666.0,1001.0,658.0
frame_770,961.0,660.0,1000.0,652.0
frame_771,961.0,660.0,1000.0,652.0
frame_772,961.0,660.0,1000.0,650.0
frame_773,964.0,654.0,998.0,650.0
frame_774,968.0,650.0,998.0,650.0
frame_775,968.0,646.0,998.0,650.0
frame_776,970.0,641.0,998.0,650.0
frame_777,972.0,640.0,998.0,650.0
frame_778,972.0,640.0,1000.0,650.0
frame_779,976.0,637.0,1000.0,650.0
frame_780,977.0,637.0,1000.0,650.0
frame_781,982.0,634.0,1000.0,650.0
frame_782,982.0,634.0,1000.0,650.0
frame_783,984.0,641.0,1000.0,650.0
frame_784,982.0,642.0,1001.0,646.0
frame_785,982.0,642.0,1001.0,646.0
frame_786,982.0,642.0,1001.0,646.0
frame_787,982.0,642.0,1005.0,638.0
frame_788,982.0,642.0,1006.0,637.0
frame_789,982.0,641.0,1013.0,636.0
frame_790,981.0,641.0,1021.0,632.0
frame_791,978.0,629.0,1018.0,633.0
frame_792,965.0,630.0,1020.0,633.0
frame_793,965.0,632.0,1030.0,633.0
frame_794,965.0,632.0,1033.0,634.0
frame_795,964.0,632.0,1046.0,636.0
frame_796,964.0,632.0,1045.0,636.0
frame_797,960.0,633.0,1045.0,636.0
frame_798,973.0,629.0,1048.0,633.0
frame_799,965.0,632.0,1058.0,629.0
frame_800,965.0,632.0,1060.0,629.0
frame_801,965.0,632.0,1074.0,622.0
frame_802,965.0,632.0,1076.0,622.0
frame_803,966.0,632.0,1089.0,620.0
frame_804,969.0,632.0,1090.0,620.0
frame_805,969.0,632.0,1092.0,609.0
frame_806,965.0,632.0,1097.0,609.0
frame_807,966.0,630.0,1097.0,609.0
frame_808,972.0,630.0,1108.0,609.0
frame_809,972.0,629.0,1108.0,609.0
frame_810,972.0,629.0,1108.0,609.0
frame_811,972.0,629.0,1108.0,609.0
frame_812,972.0,629.0,1108.0,609.0
frame_813,981.0,628.0,1109.0,609.0
frame_814,984.0,626.0,1106.0,612.0
frame_815,986.0,625.0,1106.0,612.0
frame_816,994.0,618.0,1105.0,613.0
frame_817,1001.0,620.0,1105.0,613.0
frame_818,1004.0,620.0,1112.0,613.0
frame_819,1009.0,617.0,1108.0,614.0
frame_820,1010.0,617.0,1108.0,614.0
frame_821,1020.0,616.0,1108.0,614.0
frame_822,1032.0,614.0,1108.0,614.0
frame_823,1048.0,610.0,1108.0,614.0
frame_824,1048.0,610.0,1108.0,614.0
frame_825,1069.0,604.0,1108.0,614.0
frame_826,1070.0,605.0,1108.0,614.0
frame_827,1070.0,608.0,1108.0,614.0
frame_828,1081.0,609.0,1112.0,614.0
frame_829,1100.0,610.0,1112.0,614.0
frame_830,1109.0,609.0,1112.0,614.0
frame_831,1117.0,609.0,1112.0,614.0
frame_832,1132.0,605.0,1117.0,613.0
frame_833,1133.0,606.0,1117.0,613.0
frame_834,1160.0,609.0,1117.0,613.0
frame_835,1170.0,610.0,1117.0,613.0
frame_836,1172.0,610.0,1117.0,613.0
frame_837,1177.0,606.0,1116.0,613.0
frame_838,1193.0,604.0,1125.0,609.0
frame_839,1198.0,604.0,1129.0,602.0
frame_840,1200.0,604.0,1130.0,601.0
frame_841,1200.0,604.0,1132.0,601.0
frame_842,1200.0,604.0,1140.0,601.0
frame_843,1200.0,604.0,1157.0,596.0
frame_844,1200.0,604.0,1161.0,596.0
frame_845,1198.0,605.0,1174.0,594.0
frame_846,1198.0,605.0,1174.0,594.0
frame_847,1198.0,605.0,1185.0,590.0
frame_848,1198.0,605.0,1186.0,589.0
frame_849,1198.0,605.0,1197.0,589.0
frame_850,1198.0,605.0,1198.0,594.0
frame_851,1198.0,605.0,1214.0,590.0
frame_852,1198.0,602.0,1217.0,593.0
frame_853,1205.0,594.0,1222.0,594.0
frame_854,1205.0,596.0,1238.0,598.0
frame_855,1194.0,593.0,1240.0,600.0
frame_856,1200.0,596.0,1256.0,598.0
frame_857,1200.0,596.0,1256.0,598.0
frame_858,1209.0,593.0,1268.0,597.0
frame_859,1210.0,592.0,1272.0,597.0
frame_860,1206.0,588.0,1277.0,594.0
frame_861,1206.0,588.0,1292.0,593.0
frame_862,1208.0,588.0,1292.0,593.0
frame_863,1210.0,588.0,1292.0,593.0
frame_864,1214.0,588.0,1298.0,593.0
frame_865,1216.0,588.0,1302.0,593.0
frame_866,1217.0,588.0,1302.0,594.0


